mapbox-id,sgi_id,name,min_lng,min_lat,max_lng,max_lat,slope_deg,aspect_deg
65,A14d-06,Canalgletscher E,9.092062629979603,46.50898745808637,9.100960060108605,46.512225917155114,26.04,355
66,A14d-08,Canalgletscher W,9.077243535136907,46.510037393601834,9.083303939965235,46.51446008148351,26.45,11
67,A14d-09,Güfergletscher SE,9.062579479012216,46.511336719927236,9.072451904475301,46.517518684990996,33.61,55
68,A14d-10,Güfergletscher N,9.055562003436458,46.51502706125393,9.069836959126652,46.53130784809684,17.82,12
69,A14d-14,Schwarzhorn W (Vals),9.051402902122769,46.52039744995006,9.05566787132763,46.5237562317442,36.68,327
70,A14d-15,Güfergletscher SW,9.046748298397752,46.509782639703424,9.063115026681048,46.51532245517847,26.04,306
71,A14d-17,Läntagletscher,9.028317396080109,46.49388899207264,9.043909666732942,46.51522845275945,25.35,4
72,A14d-19,Grauhorngletscher,9.023489902547597,46.50505338175882,9.030467338265794,46.514897627838636,27.68,21
73,A14d-21,Cima di Fornee,9.021609848236414,46.52036965313323,9.023716751971728,46.52451986092771,29.46,46
74,A14e-06,Piz Scharboda,9.050129101861652,46.581210461921955,9.052597892196665,46.58246440420314,36.9,33
75,A14f-03,Glatscher dil Terri,9.027293251170097,46.60133150693044,9.032208598364097,46.60415274037168,26.38,297
76,A14f-07,Glatscher da Gaglianera,8.961673123084758,46.628428666890564,8.965078939492708,46.631590560627785,24.56,186
77,A14f-09,Glatscher dalla Greina,8.974207677968675,46.627090691036095,8.983960711671722,46.63232531059566,23.48,88
78,A14f-11,Sutglatscher,8.968894579653233,46.63041372445247,8.979080184071023,46.63945266477387,31.96,11
79,A14f-12,Glatscher da Valdraus,8.954015573649349,46.63103551942785,8.967631026623446,46.63951422128764,27.08,353
80,A14f-13,Piz Valdraus NE,8.945842249408313,46.634253667102215,8.948589318013752,46.63646444208375,33.99,359
81,A14f-14,,8.943161965573918,46.62886934760399,8.947567936354186,46.63072323790076,32.47,305
82,A14f-15,Glatscher da Lavaz,8.915527630870379,46.61951296505457,8.938512087306105,46.6308593401056,22.73,38
83,A14f-16,Lavaz W,8.916447745596495,46.62897664386349,8.926098190833233,46.63521068408231,35.27,34
84,A14g-02,Glatscher da Medel Zentral,8.890885822286432,46.60804524102737,8.910708852805193,46.627067669325896,16.7,357
85,A14g-03,Glatscher da Puzzetta SW,8.872692983530222,46.61192825124752,8.879062658787776,46.61655585484387,27.07,334
86,A14g-05,Piz Cristallina,8.875803988442408,46.60874874067346,8.881550218313564,46.61099824086285,27.23,291
87,A14g-07,Glatscher dallas Tuors,8.862814137944639,46.57357267617526,8.87673121205111,46.57808231883498,22.39,4
88,A14g-08,Glatscher da Bianca,8.85612712781395,46.57072671048281,8.86239917988299,46.575031005727965,24.86,335
89,A14g-09,Glatscher da Casatscha,8.831604390209217,46.56389149495296,8.840364484674602,46.56966114743589,19.65,48
90,A14g-10,Piz Vallatscha,8.832628391645203,46.57563270013673,8.83809143351631,46.57875433616356,31.72,44
91,A14g-11,Piz Rondadura,8.750648380167094,46.57704996568077,8.753110016958995,46.578710268808166,30.15,53
92,A14g-12,Glatscher dil Lai Blau,8.768644770629352,46.5982926276931,8.777140560674923,46.603869856036745,19.89,72
93,A14g-13,Lai Verd,8.770921949875115,46.604262244323195,8.77516002316077,46.60613249131386,27.9,79
94,A14g-14,Piz Gannaretsch,8.785756099916526,46.61154322044848,8.791783596109871,46.613890236067995,36.25,70
95,A14g-15,Piz  Gierm NE,8.787488211120456,46.61766307114057,8.793610975919375,46.62135601776413,30.46,43
96,A14g-16,Glatscher da Medel E,8.903359523774787,46.61902607877901,8.920855625169013,46.63220629861414,15.51,317
97,A14g-17,Glatscher da Medel W,8.880336367815405,46.60948209446906,8.893912765257717,46.62369551782838,16.07,343
98,A14g-18,Glatscher da Puzzetta NE,8.877489006678953,46.617024310925814,8.88071800903445,46.61916785942108,28.82,339
99,A14g-19,Val Garviel,8.83363457057537,46.585073504160114,8.839402220762963,46.58917717728995,32.97,356
100,A14g-20,Piz Gierm SE,8.787506723935815,46.61541251971165,8.79427423327537,46.6190500257219,25.09,41
101,A14h-01,Glatscher da Puozas,8.788899490286603,46.62233214858367,8.794242980057017,46.62598626331941,26.68,348
102,A14h-02,Glatscher da Gannaretsch,8.778999886029217,46.61249090005131,8.787154130435745,46.619871611480335,22.23,321
103,A14h-04,Fuorcla Vatgira,8.771636836172991,46.60707219619115,8.775106828408813,46.609304095402344,31.71,339
104,A14h-05,Glatscher da Nalps,8.738754269404273,46.572633859176314,8.74183592921832,46.57342880819909,23.83,359
105,A14h-07,Ils Cotschens,8.785249991884449,46.622364240178655,8.788100239611689,46.62500024856202,30.77,345
106,A14h-21,,8.745160845580745,46.57566779190996,8.748196288789584,46.57761354260721,34.12,322
107,A14i-02,Bocchetta del Blas,8.722833742904232,46.57525474721364,8.72691105712187,46.579050095738104,25.49,339
108,A14i-03,Glatscher da Curnera,8.71202515517164,46.57173498766429,8.71648408486938,46.573019397089794,26.57,349
109,A14i-04,Glatscher da Maighels E,8.69491270640412,46.582245131779146,8.704216179281481,46.59247650871195,19.72,327
110,A14i-05,Glatscher da Maighels W,8.689945246465197,46.580059672554164,8.696934963315073,46.58622096177456,19.81,335
111,A14i-09,Fuorcla Borel,8.69861131873232,46.57951067807519,8.7020466161982,46.58041241501062,29.45,39
112,A14j-01,Glatscher da Giuv SW,8.687033297227302,46.69304154713604,8.691743114424437,46.695358150464735,28.1,78
113,A14j-03,Glatscher da Strem,8.756501269268005,46.736909822013764,8.767656618782265,46.74401369778169,27.27,208
114,A14j-04,Calmut N,8.76789048016715,46.73637098739244,8.771042395223192,46.73915246155277,28.08,188
115,A14j-08,Piz Nair,8.711093595030889,46.698729391498276,8.713853754531211,46.699954200971796,36.25,66
116,A14k-01,Brichlig,8.812306400459658,46.73468567852577,8.813896028387294,46.73609323121817,31.09,183
117,A14l-03,Cavardiras E,8.825379880693356,46.73914846355613,8.827273244618256,46.740571086639015,37.16,1
118,A14l-04,Cavardiras W,8.814483838833265,46.740591673316345,8.818921068413754,46.74235925789035,17.84,18
119,A14l-06,Surplattas W,8.81895295095091,46.75956840076077,8.823160887467793,46.76268280379963,27.68,89
120,A14l-10,Cavrein W,8.82893530951587,46.78316610906879,8.833551651591527,46.79233925607622,30.74,131
121,A14l-11,Glatscher da Cavrein,8.833581639104013,46.78756423888035,8.844145655160995,46.795187943838584,18.43,148
122,A14l-12,Piz Cambrialas,8.856417277486953,46.78424508547367,8.859614682946253,46.787680517386065,27.84,93
123,A14l-13,Fuorcla Cambrials S,8.853895184340345,46.79046920997602,8.858594432464868,46.793730011786955,30.86,65
124,A14l-14,Fuorcla Cambrials N,8.847964434113331,46.795083900091704,8.856899375213755,46.79783737817762,26.59,86
125,A14l-15,,8.863374728261942,46.79519764100392,8.866481056571898,46.79741045191064,16.55,151
126,A14l-16,Heimstock SW,8.86278747389097,46.802144443768235,8.86503629429825,46.805207509155466,24.9,178
127,A14l-18,Heimstock SE,8.874459301144153,46.80231808781211,8.879145166662648,46.80585368145552,25.74,110
128,A14l-20,Piz Russein,8.906237445970286,46.8035730667242,8.913461136794774,46.80657372385471,37.1,269
129,A14l-22,Glatscher da Gliems,8.913268395558758,46.79061132187963,8.926605263360083,46.798159898792285,25.22,185
130,A14l-24,Posta Biala NW,8.929321794665787,46.78153211940556,8.93316318173408,46.783518431531604,28.17,307
131,A14l-25,,8.930926228612238,46.7791410886603,8.933659117595871,46.781357851143454,29.94,332
132,A14m-03,Posta Biala E,8.934720737531235,46.776824840767986,8.94155656769556,46.779974611612325,24.33,84
133,A14m-04,Fuorcla Punteglias,8.933652318115197,46.78096055153753,8.94482209210833,46.78646974203689,26.69,33
134,A14m-05,Piz Urlaun S,8.928872909895958,46.78808492513626,8.939918480606764,46.798782445967895,29.14,125
135,A14m-06,Piz Urlaun E,8.92556842305159,46.79651796178469,8.93418510606659,46.79919779205733,31.2,6
136,A14m-07,,8.93891361394936,46.79403718347117,8.942259840826791,46.796524022194404,34.93,123
137,A14m-08,,8.942894977578046,46.7982312668134,8.947742967295273,46.80137101382782,27.9,174
138,A14m-09,Glatscher da Punteglias,8.94363021263683,46.78688770979063,8.954907358483387,46.802962846662034,20.58,175
139,A14m-11,Tumpiv NE,8.988140459514831,46.786251071980566,8.991495128772543,46.787375169913965,32.78,56
140,A14m-12,Tumpiv S,8.985571792935103,46.782182784760906,8.989770946924187,46.784897416346205,30.59,137
141,A14n-02,Cavistrau,8.969484732377158,46.785099776900196,8.986352026371677,46.79033811836817,32.47,21
142,A14n-03,Barcun Frisal Sut,8.961591369530895,46.788789216806414,8.983535648570665,46.795522203207504,22.12,34
143,A14n-04,,8.961215782977696,46.794058653112955,8.96668161084539,46.797543650881536,28.32,110
144,A14n-05,Glatscher da Frisal W,8.957418309711034,46.79854532016744,8.972744091919289,46.804319875004296,21.68,116
145,A14n-06,Glatscher da Frisal NE,8.9769293151949,46.80236238913196,8.980383643153242,46.805443159812484,31.42,161
146,A14n-08,Glatscher da Gavirolas,9.046946216679409,46.84708573633247,9.06775118486875,46.866428249991,13.94,119
147,A14n-10,Glatscher da Fluaz,9.053511747414975,46.85881248653019,9.066598357331037,46.8715977054043,19.2,161
148,A14n-11,Glatscher da Mer,9.067985343031587,46.865802955179696,9.079913487184152,46.8751555285751,23.12,95
149,A14n-12,Durschin Frisal,8.985794517436045,46.80364558084105,8.98852607336345,46.80600420220394,31.58,147
150,A14n-13,,8.970691219948685,46.80481342099466,8.97430836672157,46.80686057086078,32.25,145
151,A14n-14,,8.965060764420016,46.803561259477334,8.968189362082466,46.80550453242084,33.85,153
152,A14n-15,,9.039604221877271,46.84399961160912,9.041976827555676,46.84704365543124,21.15,141
153,A14n-18,,9.051651270733801,46.847053286753386,9.053681965055581,46.8481770921222,34.86,60
154,A14n-21,,9.078978188268843,46.86091835345556,9.082327817547528,46.862343288805114,27.2,66
155,A14p-01,Vorabgletscher,9.155006099481307,46.87313388531143,9.17726918808487,46.88681648601255,11.69,90
156,A14p-03,Glatschiu dil Segnas,9.24161394217479,46.90326838340802,9.257921692124002,46.914199118545405,20.42,134
157,A14p-06,,9.333667121251201,46.899504663802766,9.336230707249985,46.90144993134385,30.3,156
158,A14p-07,Taminser Gletscher,9.342900305735236,46.89193582515198,9.34618573875097,46.89770743345127,27.01,163
159,A14p-08,,9.346893926341217,46.88368010502985,9.349720517276076,46.88478910717435,37.51,3
160,A14p-12,,9.339183261300953,46.89862423160585,9.345266660136206,46.90280320859445,24.73,18
161,A15b-01,,9.349066735240399,46.905046154296514,9.352539220792497,46.90630563839502,29.65,85
162,A15b-02,Glasergletscher,9.323514004804583,46.90398731420316,9.334396207233429,46.909909713805106,28.1,1
163,A15b-03,,9.318756465944444,46.90063933980662,9.327229737448969,46.90251095128156,17.99,357
164,A15b-04,Sardonagletscher,9.24912422947398,46.90882722223731,9.26680913258299,46.921173991497206,22.81,94
165,A15b-05,Chline Gletscher (Pfäfers),9.252266706342857,46.92069518618224,9.262262722539305,46.92672065435118,23.37,79
166,A15b-13,,9.318586902514035,46.9107982061863,9.321408833922202,46.91456130833648,28.78,7
167,A22-02,Blauschnee,9.342071743635728,47.24993128109297,9.34642020486733,47.25128771712223,33.0,59
168,A50d-01,Pizolgletscher,9.387464690998822,46.95789300938437,9.390888853867587,46.96110993158378,26.08,28
169,A50d-03,,9.255415926464176,46.93258537176134,9.258804405700841,46.934912620663596,29.45,23
170,A50h-03,Vorabsattel W,9.142995223882123,46.87147153729891,9.153107725463231,46.876243036499986,20.32,311
171,A50h-04,Husstockegg SE,9.075515399478153,46.87586360117175,9.082328848114056,46.881224333675156,26.26,34
172,A50h-05,Alplifirn,9.067402425880108,46.880073813297415,9.081541083436788,46.883225035947994,23.2,52
173,A50h-09,,9.212089707178995,46.89450315994835,9.216239773477458,46.898110062474075,28.07,343
174,A50h-10,,9.225102808815407,46.91032201428369,9.234326914816364,46.912792904329535,30.8,294
175,A50h-11,,9.18707308942508,46.88359374674324,9.194840698339588,46.88563733228825,29.64,337
176,A50h-13,,9.103340035321528,46.872252935887005,9.10666781570078,46.87331945819169,32.69,33
177,A50h-14,,9.247012583707077,46.919830821473134,9.250632624608858,46.922113124105756,18.86,292
178,A50i-01,Schafalp,9.088978957776245,46.91722069320467,9.092699937938578,46.91893244832663,28.91,320
179,A50i-02,Hinter Sulzfirngletscher,9.037081139366983,46.87442863367961,9.047602424486522,46.881036652659795,20.51,10
180,A50i-03,,9.053567569563578,46.869575125778255,9.056667319633329,46.871346693938506,27.65,346
181,A50i-06,Limmerngletscher,8.956883273933686,46.80431058645451,9.005049343053585,46.82428763272956,20.34,51
182,A50i-07,Plattalva,8.97997377841073,46.82755966849941,8.994569071080631,46.83635356403463,16.58,73
183,A50i-08,Selbsanft,8.979360800761995,46.83941798788814,8.994933370911573,46.84283177155748,29.64,23
184,A50i-10,,8.978223827863175,46.83373176461405,8.98269248436631,46.83688695333016,29.56,340
185,A50i-12,Bifertengletscher,8.913766009861982,46.798320134821346,8.95904725148593,46.818572499135946,24.13,54
186,A50i-13,Glarner Tödi N,8.916810620284956,46.8103174573579,8.928129691025772,46.818540775562894,29.77,48
187,A50i-15,Hinterer Rötifirn,8.932372761170463,46.81540349889285,8.939115858256672,46.819718058049446,25.99,83
188,A50i-16,Vorderer Rötifirn,8.925968634633827,46.81912220813509,8.930583352570224,46.82629198531257,33.5,22
189,A50i-17,Sandfirn E,8.90520929294995,46.81029389000611,8.918673511325688,46.82402944035961,33.5,333
190,A50i-18,Sandfirn W,8.875932157856116,46.8133697265887,8.893778227454638,46.81999525722516,23.23,66
191,A50i-19,Claridenfirn,8.871969737213666,46.819084500893545,8.926793899541144,46.86007205348963,13.19,93
192,A50i-21,Langfirn,8.910001337599029,46.8601972855248,8.924373062174867,46.86621376114905,24.38,351
193,A50i-22,Sandfirn zentral,8.90081772708785,46.81206875715311,8.905716779066017,46.81763139127539,32.95,2
194,A50i-25,Glarner Tödi E,8.921373824521783,46.80701328972471,8.931428251727052,46.81244708616536,36.05,118
195,A50i-27,Hinterer Rötifirn,8.933292794623608,46.81142118835281,8.939802146773111,46.814172211517544,31.24,59
196,A50i-35,,8.988956284639054,46.84929023577629,8.99219612166706,46.851008316001,27.46,89
197,A50i-37,,8.936862279394765,46.79936708308485,8.940407055902817,46.80098022181018,47.66,347
198,A50i-38,,8.945730511564177,46.80232141727236,8.94891246132594,46.803444821968014,36.64,354
199,A50j-02,Roten Nossen,8.89393334072321,46.852640609658444,8.90400377132954,46.8613443743037,26.45,343
200,A50j-03,Roten Pfaffen,8.8866136427751,46.84977827375769,8.898633583372181,46.857014296075214,29.52,323
201,A50j-05,Clariden N,8.866455040833772,46.84247320735906,8.874149287900778,46.84755036772426,40.38,353
202,A50j-06,Im Griess,8.851790184900112,46.84463914097764,8.889158280570648,46.858222049717156,21.89,7
203,A50j-07,Iswändli,8.847650411199808,46.84060449260965,8.865443557328426,46.8464871178643,19.98,349
204,A50j-08,,8.942608841668761,46.931776161224974,8.946458205807788,46.93351156151623,17.93,48
205,A50j-09,Bös Fulen E,8.94729129795821,46.96507598584423,8.950539263067151,46.96766943065816,18.24,165
206,A50j-10,Bächifirn W,8.980090207512884,46.982126032816936,8.9990413159266,46.991102401995995,21.37,134
207,A50j-11,Bächifirn NE,9.00036032497011,46.99103290899623,9.00485637665071,46.99336329347265,23.74,104
208,A50j-12,Guppenfirn,8.99627046177504,46.99342363323741,9.017507656008695,47.00572241744641,24.57,120
209,A50j-13,Gruppenfirn NE,9.018562644133203,47.0062592161844,9.026909256407153,47.01039430446419,30.44,56
210,A50j-14,Ortstock NE,8.950046267030569,46.927728622127255,8.953257517795237,46.93078803395994,33.95,19
211,A50k-01,,9.007336328163122,47.013263951741614,9.011740021261842,47.01807260576466,31.39,354
212,A50k-04,Glärnischfirn,8.979641054009695,46.99359360091985,9.009392909860761,47.007758955546194,16.22,287
213,A50k-07,Radtäli,8.974037770948293,46.985467360185616,8.979043397798538,46.986850599492804,33.16,330
214,A51-06,,8.520786102317256,46.53935526789926,8.52307604426659,46.5407122052508,18.46,31
215,A51c-01,,8.845213557616722,46.83862277109453,8.849227689156985,46.84149852686443,37.68,327
216,A51c-02,Griessgletscher (Unterschächen),8.808007816810687,46.8272818352111,8.843999885112272,46.85023089237337,19.22,346
217,A51c-03,,8.817223907141525,46.827933683482854,8.822427758048198,46.83007008456592,37.16,344
218,A51c-05,Griessegen,8.795743553849896,46.82526191241398,8.81493820607109,46.829808111554065,24.79,316
219,A51c-06,Chli Ruchen,8.79514123814796,46.82249486231174,8.79900396996784,46.82569759286954,33.08,347
220,A51c-07,Sattelhoren,8.792619043892456,46.82267912658445,8.794569243652035,46.824037947537406,36.66,351
221,A51c-08,Gross Ruchen,8.775551530470324,46.809734883761834,8.78070639788683,46.8116026547304,30.41,40
222,A51c-09,Firenband,8.744952084000927,46.81120682760945,8.762517452805762,46.81486160628638,32.59,15
223,A51c-10,Griessgletscher,8.774440094704257,46.8160889261652,8.787624511286431,46.81866358885075,30.46,296
224,A51c-11,Ruch Chälen,8.785987578101555,46.82387226423021,8.792057545307676,46.82521215779597,32.95,331
225,A51d-03,Windgällenfirn,8.724902278714806,46.80068062655578,8.73214402199496,46.80490001901551,19.98,165
226,A51d-04,Stäfelfirn,8.735374062836366,46.79972279936084,8.762559370525322,46.81122475088624,21.33,188
227,A51d-05,Alpgnofer Firn,8.766633770279471,46.80129593775561,8.774972350785893,46.80702470656966,27.78,174
228,A51d-06,Ruchenfirn,8.775610852680044,46.8057847793388,8.797924084096708,46.819924390202395,18.25,96
229,A51d-07,Bocktschingelfirn,8.799334865954682,46.816098650442996,8.822649558407564,46.82776242514264,20.01,167
230,A51d-08,Hälsifirn,8.822780084247167,46.81559914697986,8.830657231065377,46.827647209577734,26.24,178
231,A51d-10,Hüfifirn,8.818575011170877,46.79363347974898,8.88364692583955,46.84251813492413,13.9,227
232,A51d-11,Hangfirn,8.81931133404925,46.79222455139116,8.823986724774041,46.79572163138696,31.3,340
233,A51d-13,Tschingelfirn N (Silenen),8.821243805464677,46.77965537376256,8.82782071604059,46.786950890530484,22.46,199
234,A51d-14,Tschingelfirn S (Silenen),8.816320921434322,46.76257980030745,8.834347213949105,46.771953032647986,24.15,330
235,A51d-15,Brunnifirn,8.769220020469827,46.729612277786345,8.80968969599722,46.74528368089986,16.16,56
236,A51d-16,Oberälpler,8.776028558852754,46.744756366803635,8.783482711423401,46.74971385761462,29.62,71
237,A51d-18,Staldenfirn,8.767023112810303,46.744323884026336,8.777038917066848,46.75591411107505,29.93,359
238,A51d-19,Bächenfirn (Silenen),8.76064752924456,46.7471554999963,8.76951761195367,46.74953216565027,34.71,296
239,A51d-20,Stöcklifirn,8.746825204307477,46.7374671396208,8.749764905192889,46.73941274557068,33.31,348
240,A51d-21,Fellelifirn,8.70924440357652,46.70168097788217,8.715464888326196,46.7064149923931,24.68,340
241,A51d-22,Bristen,8.684133116214186,46.70020199485366,8.708233290551483,46.73353848741251,33.28,44
242,A51d-23,Spillauibielfirn,8.69416757521569,46.702857850355485,8.69891882359078,46.706841683566,31.71,39
243,A51d-24,Spilauifirn,8.689528021341971,46.70724498614331,8.694019618079981,46.70966954495791,34.64,353
244,A51d-25,Stockfirn,8.686704832271646,46.732988300849385,8.692334298011973,46.73544103184445,29.12,63
245,A51d-26,Hangfirn,8.684884347977775,46.73589834258773,8.68715782084083,46.737721599848854,33.42,110
246,A51d-27,Bristen,8.681853282482795,46.741898759358676,8.684534785679253,46.74421354790082,34.95,12
247,A51d-28,Chlüser,8.680981710935557,46.72801078068558,8.684073762793558,46.72871552423701,34.02,307
248,A51d-29,Bächenfirn zentral (Gurtnellen),8.638184960595622,46.6801216456172,8.644005687860448,46.681344768131744,38.8,35
249,A51d-32,Hinter Stöckli,8.755878253292401,46.74487530715136,8.75897274942217,46.7462365023727,35.51,310
250,A51d-34,,8.755616825585378,46.74597515161856,8.758462110732658,46.74698712453122,28.77,306
251,A51d-35,,8.75024962804104,46.739451302610874,8.753989785132516,46.74193200841978,35.8,349
252,A51d-36,,8.743330835526727,46.73775970882783,8.746528015944147,46.73912556023693,39.71,357
253,A51d-41,,8.699316213081696,46.70412768411406,8.701878310938783,46.70571083673895,34.92,17
254,A51e-05,Unter Satzfirn,8.626986147235412,46.57466133211821,8.633344046804154,46.5791855440611,28.29,356
255,A51e-06,Ober Satzgletscher,8.6105938439156,46.57814366571919,8.621744966886244,46.58525918565036,22.38,7
256,A51e-08,Schwarzwasserfirn,8.608803423215278,46.595409927163,8.614254883802095,46.59706053321261,29.1,34
257,A51e-10,Gurschenfirn,8.607454071079479,46.602295417148504,8.614561938468052,46.608373153623006,28.9,342
258,A51e-12,St. Annafirn,8.59677014503081,46.59536735688401,8.607127729448546,46.60131859102377,24.22,353
259,A51e-13,Gupisfirn,8.606887445171564,46.575050008602446,8.611477696248992,46.57710835890272,27.36,330
260,A51e-16,Ghiacciaio di Lucendro,8.520562996130076,46.54199924922597,8.523001721166054,46.54330662294174,19.04,32
261,A51e-20,Witenwasserengletscher,8.46350540635151,46.52887356643674,8.482132080320289,46.54120650607404,17.32,22
262,A51e-22,Rottälli,8.459935198197607,46.54030872127526,8.465403752541615,46.54477495074151,25.93,345
263,A51e-23,Muttengletscher,8.440535380105317,46.533867263194765,8.463134505627663,46.54762989172714,20.52,349
264,A51e-24,Chli Mutten,8.435427419668386,46.539823355209876,8.439630788067618,46.54372429784295,28.26,32
265,A51e-25,Gross Mutten,8.429170670216525,46.54341734255573,8.435877105753177,46.54646337527511,28.46,46
266,A51e-27,Muttenstöck,8.427855558607142,46.547909818747684,8.43337346731052,46.55119290664029,27.83,39
267,A51e-34,Gross Furka,8.414511683253007,46.592218574670206,8.416550831718448,46.59356482970504,21.51,138
268,A51e-35,Sidelengletscher (UR),8.40869019594975,46.59428640418807,8.426822882271818,46.60840158742742,22.37,149
269,A51e-37,Tiefengletscher,8.419119250158438,46.60145281598053,8.448129783383518,46.62600978716309,23.53,106
270,A51e-38,Sunnig W,8.43925080560931,46.6141060942792,8.441991009324843,46.61656990329276,23.85,140
271,A51e-39,Sunnig O,8.441288925340928,46.61618048192365,8.447207878627596,46.61949030434163,29.98,137
272,A51e-42,Müeterlishorn,8.499118875695316,46.621374536099246,8.50283357420818,46.623554857690706,29.52,179
273,A51e-47,Gitziälpetlifirn,8.607180446122397,46.58684592366478,8.610701931974157,46.588313622377505,24.91,338
274,A51e-48,Gloggentürmli,8.590814127147171,46.57529130716596,8.593876059766643,46.576288890253224,16.86,70
275,A51e-53,,8.48735803584447,46.53296902486014,8.490650732050739,46.53538815519897,20.22,19
276,A51e-62,,8.449884866769079,46.61737694944547,8.453603090676419,46.61924651807317,33.95,243
277,A51e-77,,8.482723059280708,46.53628968715117,8.486629461664227,46.538249809770335,22.8,34
278,A51f-02,Mittaggletscher,8.522571420484377,46.63303723472349,8.526128155444528,46.63509595492191,30.92,352
279,A51f-03,Zandgletscher,8.49556644583382,46.62640025669352,8.506318326641898,46.634119447336396,30.02,351
280,A51f-04,Blauberggletscher,8.489564217356557,46.624622725570674,8.501549620268408,46.628111395963316,29.6,319
281,A51f-08,Lochberg,8.468905952547967,46.62341360565859,8.47376186519846,46.62657351411332,30.58,56
282,A51f-10,Dammagletscher,8.419876915865963,46.62129161838718,8.459016851028405,46.64602583538937,26.12,78
283,A51f-11,Rotfirn,8.42188984302514,46.64509221865979,8.442767011557999,46.65574456240321,28.7,66
284,A51f-12,Mässplanggstock,8.420981142888701,46.65338716226048,8.433614074855726,46.65704234587702,33.46,44
285,A51f-13,Rotfirngletscher N,8.409983717866115,46.655008385904,8.436412751185053,46.66558735401798,30.41,60
286,A51f-14,Rotfirngletscher,8.409336249061983,46.65286180783465,8.414921355743406,46.657261975770275,41.6,52
287,A51f-15,Chelengletscher,8.398558565250605,46.6732173746939,8.425871652306776,46.693665712785325,22.85,112
